ID,Origin_LONG,Origin_LAT,Destination_LONG,Destination_LAT,DIST,DUR,,,,,,
29268,-43.889328,-19.608436,-43.866814,-19.665944,0,0,,,,,0,0
29269,-43.889328,-19.608436,-43.879443,-19.658127,0,0,,,,,0,0
29270,-43.889328,-19.608436,-43.880927,-19.656717,0,0,,,,,0,0
29271,-43.889328,-19.608436,-43.888359,-19.658404,0,0,,,,,0,0
29272,-43.889328,-19.608436,-43.88647,-19.655111,0,0,,,,,0,0
29273,-43.889328,-19.608436,-43.886717,-19.65247,0,0,,,,,0,0
29274,-43.889328,-19.608436,-43.89113,-19.650488,0,0,,,,,0,0
29275,-43.889328,-19.608436,-43.878139,-19.66958,0,0,,,,,0,0
29276,-43.889328,-19.608436,-43.891364,-19.672946,0,0,,,,,0,0
29277,-43.889328,-19.608436,-43.883149,-19.674229,0,0,,,,,0,0
29278,-43.889328,-19.608436,-43.888391,-19.679523,0,0,,,,,0,0
29279,-43.889328,-19.608436,-43.906471,-19.652702,0,0,,,,,0,0
29280,-43.889328,-19.608436,-43.899851,-19.645832,0,0,,,,,0,0
29281,-43.889328,-19.608436,-43.90252,-19.645469,0,0,,,,,0,0
29282,-43.889328,-19.608436,-43.906929,-19.652204,0,0,,,,,0,0
29283,-43.889328,-19.608436,-43.912985,-19.656827,0,0,,,,,0,0
29284,-43.889328,-19.608436,-43.914629,-19.672628,0,0,,,,,0,0
29285,-43.889328,-19.608436,-43.917691,-19.651919,0,0,,,,,0,0
29286,-43.889328,-19.608436,-43.909459,-19.651335,0,0,,,,,0,0
29287,-43.889328,-19.608436,-43.911272,-19.638229,0,0,,,,,0,0
29288,-43.889328,-19.608436,-43.903268,-19.637818,0,0,,,,,0,0
29289,-43.889328,-19.608436,-43.905692,-19.642052,0,0,,,,,0,0
29290,-43.889328,-19.608436,-43.903487,-19.64332,0,0,,,,,0,0
29291,-43.889328,-19.608436,-43.893801,-19.630253,0,0,,,,,0,0
29292,-43.889328,-19.608436,-43.895888,-19.633426,0,0,,,,,0,0
29293,-43.889328,-19.608436,-43.909745,-19.631956,0,0,,,,,0,0
29294,-43.889328,-19.608436,-43.919088,-19.634054,0,0,,,,,0,0
29295,-43.889328,-19.608436,-43.900854,-19.627733,0,0,,,,,0,0
29296,-43.889328,-19.608436,-43.902047,-19.620749,0,0,,,,,0,0
29297,-43.889328,-19.608436,-43.909035,-19.625593,0,0,,,,,0,0
29298,-43.889328,-19.608436,-43.90726,-19.609734,0,0,,,,,0,0
29299,-43.889328,-19.608436,-43.907581,-19.607453,0,0,,,,,0,0
29300,-43.889328,-19.608436,-43.910681,-19.597121,0,0,,,,,0,0
29301,-43.889328,-19.608436,-43.908365,-19.59731,0,0,,,,,0,0
29302,-43.889328,-19.608436,-43.904545,-19.599376,0,0,,,,,0,0
29303,-43.889328,-19.608436,-43.905956,-19.602944,0,0,,,,,0,0
29304,-43.889328,-19.608436,-43.90425,-19.607577,0,0,,,,,0,0
29305,-43.889328,-19.608436,-43.8562,-19.653379,0,0,,,,,0,0
29306,-43.889328,-19.608436,-43.855257,-19.664662,0,0,,,,,0,0
29307,-43.889328,-19.608436,-43.835004,-19.613325,0,0,,,,,0,0
29308,-43.889328,-19.608436,-43.931548,-19.633201,0,0,,,,,0,0
29309,-43.889328,-19.608436,-43.902263,-19.589971,0,0,,,,,0,0
29310,-43.889328,-19.608436,-43.904758,-19.587131,0,0,,,,,0,0
29311,-43.889328,-19.608436,-43.900299,-19.568602,0,0,,,,,0,0
29312,-43.889328,-19.608436,-43.91316,-19.648971,0,0,,,,,0,0
29313,-43.889328,-19.608436,-43.906578,-19.593924,0,0,,,,,0,0
29314,-43.889328,-19.608436,-43.906902,-19.593681,3689,525,,,,,3688.6,525.36
29315,-43.889328,-19.608436,-43.905009,-19.592915,4103,552,,,,,4102.81,551.72
29316,-43.889328,-19.608436,-43.900847,-19.644364,6504,668,,,,,6503.97,667.8
29317,-43.889328,-19.608436,-43.914656,-19.65363,8008,756,,,,,8008.19,756.45
29318,-43.889328,-19.608436,-43.910848,-19.654249,7644,727,,,,,7643.65,727.11
29319,-43.889328,-19.608436,-43.897169,-19.630133,4659,520,,,,,4659.48,519.87
29320,-43.889328,-19.608436,-43.899606,-19.631696,4515,491,,,,,4514.76,491.34
29321,-43.889328,-19.608436,-43.893764,-19.670226,11785,1036,,,,,11785.25,1036.36
29322,-43.889328,-19.608436,-43.890554,-19.669517,12048,1029,,,,,12048.4,1028.96
29323,-43.889328,-19.608436,-43.939093,-19.629064,9107,879,,,,,9106.66,878.62
29324,-43.889328,-19.608436,-43.919074,-19.648968,8463,839,,,,,8463.15,839.47
29325,-43.889328,-19.608436,-43.940653,-19.655266,14190,1095,,,,,14189.56,1094.64
29326,-43.889328,-19.608436,-43.900183,-19.629116,4091,462,,,,,4091.15,461.87
29327,-43.889328,-19.608436,-43.897816,-19.628832,4090,462,,,,,4089.65,462.29
29328,-43.889328,-19.608436,-43.916045,-19.633432,6519,655,,,,,6519.07,655.25
29329,-43.889328,-19.608436,-43.916412,-19.633451,6706,649,,,,,6706.4,648.95
29330,-43.889328,-19.608436,-43.913106,-19.628393,5737,621,,,,,5737.29,621.33
29331,-43.889328,-19.608436,-43.914878,-19.629806,6644,639,,,,,6643.99,638.53
29332,-43.889328,-19.608436,-43.912023,-19.592381,4439,663,,,,,4438.64,663.45
29333,-43.889328,-19.608436,-43.911289,-19.592478,4160,625,,,,,4160.05,625.31
29334,-43.889328,-19.608436,-43.906783,-19.590823,4140,612,,,,,4139.6,611.95
29335,-43.889328,-19.608436,-43.90548,-19.589524,4256,654,,,,,4256,654.35
29336,-43.889328,-19.608436,-43.907086,-19.598337,2945,477,,,,,2945.3,477.32
29337,-43.889328,-19.608436,-43.906269,-19.600281,2690,419,,,,,2689.98,419.41
29338,-43.889328,-19.608436,-43.897551,-19.620988,3300,436,,,,,3299.88,435.95
29339,-43.889328,-19.608436,-43.900884,-19.618184,3726,451,,,,,3725.62,451.36
29340,-43.889328,-19.608436,-43.90096,-19.587181,3953,462,,,,,3953.33,461.87
29341,-43.889328,-19.608436,-43.901366,-19.587546,3888,442,,,,,3888.31,442.25
29342,-43.889328,-19.608436,-43.897691,-19.584611,4617,507,,,,,4616.74,506.95
29343,-43.889328,-19.608436,-43.902877,-19.588517,4075,464,,,,,4074.54,464.04
29344,-43.889328,-19.608436,-43.901586,-19.589772,4059,443,,,,,4059.08,442.78
29345,-43.889328,-19.608436,-43.889328,-19.608436,0,0,,,,,0,0
29346,-43.889328,-19.608436,-43.889319,-19.613646,1274,306,,,,,1274.25,305.82
29347,-43.889328,-19.608436,-43.889659,-19.665607,12480,1096,,,,,12480.23,1096.12
29348,-43.889328,-19.608436,-43.886188,-19.665707,10001,1052,,,,,10001.01,1051.85
29349,-43.889328,-19.608436,-43.887535,-19.663615,10370,1124,,,,,10369.68,1124.02
29350,-43.889328,-19.608436,-43.888583,-19.666894,12517,1082,,,,,12516.57,1081.5
29351,-43.889328,-19.608436,-43.888844,-19.668833,12262,1050,,,,,12261.81,1050.2
29352,-43.889328,-19.608436,-43.903767,-19.648578,6607,689,,,,,6606.71,688.7
29353,-43.889328,-19.608436,-43.904599,-19.649988,6736,712,,,,,6735.64,712.16
29354,-43.889328,-19.608436,-43.916107,-19.650046,8576,854,,,,,8575.53,853.6
29355,-43.889328,-19.608436,-43.916302,-19.646834,8057,816,,,,,8056.88,815.73
29356,-43.889328,-19.608436,-43.9159,-19.637532,6541,635,,,,,6540.58,635.05
29357,-43.889328,-19.608436,-43.91389,-19.637783,6323,620,,,,,6323.42,620.41
29358,-43.889328,-19.608436,-43.907854,-19.592234,3848,551,,,,,3848.2,550.87
29359,-43.889328,-19.608436,-43.910601,-19.59007,4122,570,,,,,4121.73,569.57
29360,-43.889328,-19.608436,-43.887176,-19.637988,5107,581,,,,,5106.79,580.5
29361,-43.889328,-19.608436,-43.88679,-19.640771,5364,605,,,,,5363.87,605.08
29362,-43.889328,-19.608436,-43.884394,-19.666874,9802,1035,,,,,9802.34,1034.63
29363,-43.889328,-19.608436,-43.884336,-19.663536,10105,1092,,,,,10104.5,1092.26
29364,-43.889328,-19.608436,-43.918654,-19.665134,0,0,,,,,0,0
29365,-43.889328,-19.608436,-43.91609,-19.655881,0,0,,,,,0,0
29366,-43.889328,-19.608436,-43.916603,-19.634788,0,0,,,,,0,0
29367,-43.889328,-19.608436,-43.913155,-19.634636,0,0,,,,,0,0
29368,-43.889328,-19.608436,-43.899963,-19.613998,0,0,,,,,0,0
29369,-43.889328,-19.608436,-43.899687,-19.606162,0,0,,,,,0,0
29370,-43.889328,-19.608436,-43.896424,-19.611028,0,0,,,,,0,0
29371,-43.889328,-19.608436,-43.896972,-19.593068,0,0,,,,,0,0
29372,-43.889328,-19.608436,-43.900061,-19.595444,0,0,,,,,0,0
29373,-43.889328,-19.608436,-43.894138,-19.598335,0,0,,,,,0,0
29374,-43.889328,-19.608436,-43.893811,-19.604682,0,0,,,,,0,0
29375,-43.889328,-19.608436,-43.897331,-19.603655,0,0,,,,,0,0
29376,-43.889328,-19.608436,-43.901021,-19.601781,0,0,,,,,0,0
29377,-43.889328,-19.608436,-43.900053,-19.599668,0,0,,,,,0,0
29378,-43.889328,-19.608436,-43.89626,-19.60104,0,0,,,,,0,0
29379,-43.889328,-19.608436,-43.93517,-19.661016,0,0,,,,,0,0
29380,-43.889328,-19.608436,-43.937106,-19.660192,0,0,,,,,0,0
29381,-43.889328,-19.608436,-43.919783,-19.621652,0,0,,,,,0,0
29382,-43.889328,-19.608436,-43.921477,-19.608382,0,0,,,,,0,0
29383,-43.889328,-19.608436,-43.909054,-19.642838,0,0,,,,,0,0
29384,-43.889328,-19.608436,-43.912199,-19.64297,0,0,,,,,0,0
29385,-43.889328,-19.608436,-43.903093,-19.632624,0,0,,,,,0,0
29386,-43.889328,-19.608436,-43.905684,-19.632341,0,0,,,,,0,0
29387,-43.889328,-19.608436,-43.870231,-19.637962,0,0,,,,,0,0
29388,-43.889328,-19.608436,-43.8796,-19.636101,0,0,,,,,0,0
29389,-43.889328,-19.608436,-43.873138,-19.631576,0,0,,,,,0,0
29390,-43.889328,-19.608436,-43.88001,-19.634109,0,0,,,,,0,0
29391,-43.889328,-19.608436,-43.898519,-19.622424,0,0,,,,,0,0
29392,-43.889328,-19.608436,-43.900916,-19.624481,0,0,,,,,0,0
29393,-43.889328,-19.608436,-43.887247,-19.633683,0,0,,,,,0,0
29394,-43.889328,-19.608436,-43.894431,-19.625344,0,0,,,,,0,0
29395,-43.889328,-19.608436,-43.893167,-19.626828,0,0,,,,,0,0
29396,-43.889328,-19.608436,-43.883963,-19.650202,0,0,,,,,0,0
29397,-43.889328,-19.608436,-43.886291,-19.647427,0,0,,,,,0,0
29398,-43.889328,-19.608436,-43.908902,-19.634638,0,0,,,,,0,0
29399,-43.889328,-19.608436,-43.908705,-19.635958,0,0,,,,,0,0
29400,-43.889328,-19.608436,-43.91027,-19.629123,0,0,,,,,0,0
29401,-43.889328,-19.608436,-43.907624,-19.630851,0,0,,,,,0,0
29402,-43.889328,-19.608436,-43.906315,-19.605177,0,0,,,,,0,0
29403,-43.889328,-19.608436,-43.904322,-19.603605,0,0,,,,,0,0
29404,-43.889328,-19.608436,-43.877541,-19.63967,0,0,,,,,0,0
29405,-43.889328,-19.608436,-43.875605,-19.639262,0,0,,,,,0,0
29406,-43.889328,-19.608436,-43.894747,-19.621918,0,0,,,,,0,0
29407,-43.889328,-19.608436,-43.892466,-19.623253,0,0,,,,,0,0
29408,-43.889328,-19.608436,-43.90424,-19.615692,0,0,,,,,0,0
29409,-43.889328,-19.608436,-43.905849,-19.615717,0,0,,,,,0,0
29410,-43.889328,-19.608436,-43.906026,-19.615777,0,0,,,,,0,0
29411,-43.889328,-19.608436,-43.908313,-19.621627,0,0,,,,,0,0
29412,-43.889328,-19.608436,-43.862806,-19.599422,0,0,,,,,0,0
29413,-43.889328,-19.608436,-43.893944,-19.657715,0,0,,,,,0,0
29414,-43.889328,-19.608436,-43.901936,-19.595025,0,0,,,,,0,0
29415,-43.889328,-19.608436,-43.901976,-19.593303,0,0,,,,,0,0
29416,-43.889328,-19.608436,-43.901848,-19.596393,0,0,,,,,0,0
29417,-43.889328,-19.608436,-43.901741,-19.597045,0,0,,,,,0,0
29418,-43.889328,-19.608436,-43.868917,-19.660512,0,0,,,,,0,0
29419,-43.889328,-19.608436,-43.867017,-19.657715,0,0,,,,,0,0
29420,-43.889328,-19.608436,-43.912076,-19.6796,0,0,,,,,0,0
29421,-43.889328,-19.608436,-43.914368,-19.680459,0,0,,,,,0,0
29422,-43.889328,-19.608436,-43.888611,-19.676222,0,0,,,,,0,0
29423,-43.889328,-19.608436,-43.890232,-19.677258,0,0,,,,,0,0
29424,-43.889328,-19.608436,-43.892038,-19.618388,0,0,,,,,0,0
29425,-43.889328,-19.608436,-43.888789,-19.616173,0,0,,,,,0,0
29426,-43.889328,-19.608436,-43.904396,-19.627922,0,0,,,,,0,0
29427,-43.889328,-19.608436,-43.905374,-19.629867,0,0,,,,,0,0
29428,-43.889328,-19.608436,-43.876015,-19.580069,0,0,,,,,0,0
29429,-43.889328,-19.608436,-43.885587,-19.597796,0,0,,,,,0,0
29430,-43.889328,-19.608436,-43.908844,-19.601224,0,0,,,,,0,0
29431,-43.889328,-19.608436,-43.909191,-19.604362,0,0,,,,,0,0
29432,-43.889328,-19.608436,-43.894523,-19.686792,0,0,,,,,0,0
29433,-43.889328,-19.608436,-43.91043,-19.662867,0,0,,,,,0,0
29434,-43.889328,-19.608436,-51.404239,-19.182251,0,0,,,,,0,0
29435,-43.889328,-19.608436,-51.371731,-19.135087,0,0,,,,,0,0
29436,-43.889328,-19.608436,-51.397089,-19.184271,0,0,,,,,0,0
29437,-43.889319,-19.613646,-43.887816,-19.628894,0,0,,,,,0,0
29438,-43.889319,-19.613646,-43.886362,-19.623762,0,0,,,,,0,0
29439,-43.889319,-19.613646,-43.882329,-19.637045,0,0,,,,,0,0
29440,-43.889319,-19.613646,-43.885555,-19.638949,0,0,,,,,0,0
29441,-43.889319,-19.613646,-43.882628,-19.639586,0,0,,,,,0,0
29442,-43.889319,-19.613646,-43.869021,-19.640799,0,0,,,,,0,0
29443,-43.889319,-19.613646,-43.8721,-19.645243,0,0,,,,,0,0
29444,-43.889319,-19.613646,-43.878554,-19.649927,0,0,,,,,0,0
29445,-43.889319,-19.613646,-43.874361,-19.65039,0,0,,,,,0,0
29446,-43.889319,-19.613646,-43.874658,-19.654504,0,0,,,,,0,0
29447,-43.889319,-19.613646,-43.890344,-19.646015,0,0,,,,,0,0
29448,-43.889319,-19.613646,-43.875715,-19.666802,0,0,,,,,0,0
29449,-43.889319,-19.613646,-43.901752,-19.649969,0,0,,,,,0,0
29450,-43.889319,-19.613646,-43.90361,-19.647461,0,0,,,,,0,0
29451,-43.889319,-19.613646,-43.90646,-19.649462,0,0,,,,,0,0
29452,-43.889319,-19.613646,-43.931177,-19.664378,0,0,,,,,0,0
29453,-43.889319,-19.613646,-43.908711,-19.648155,0,0,,,,,0,0
29454,-43.889319,-19.613646,-43.916438,-19.638972,0,0,,,,,0,0
29455,-43.889319,-19.613646,-43.908495,-19.63815,0,0,,,,,0,0
29456,-43.889319,-19.613646,-43.901174,-19.634979,0,0,,,,,0,0
29457,-43.889319,-19.613646,-43.89168,-19.628555,0,0,,,,,0,0
29458,-43.889319,-19.613646,-43.90219,-19.626891,0,0,,,,,0,0
29459,-43.889319,-19.613646,-43.903074,-19.625283,0,0,,,,,0,0
29460,-43.889319,-19.613646,-43.909308,-19.606419,0,0,,,,,0,0
29461,-43.889319,-19.613646,-43.910928,-19.605063,0,0,,,,,0,0
29462,-43.889319,-19.613646,-43.905764,-19.596147,0,0,,,,,0,0
29463,-43.889319,-19.613646,-43.904896,-19.601687,0,0,,,,,0,0
29464,-43.889319,-19.613646,-43.835316,-19.647693,0,0,,,,,0,0
29465,-43.889319,-19.613646,-43.928335,-19.670593,0,0,,,,,0,0
29466,-43.889319,-19.613646,-43.935533,-19.660824,0,0,,,,,0,0
29467,-43.889319,-19.613646,-43.904992,-19.591055,0,0,,,,,0,0
29468,-43.889319,-19.613646,-43.896709,-19.6241,0,0,,,,,0,0
29469,-43.889319,-19.613646,-43.896466,-19.626741,0,0,,,,,0,0
29470,-43.889319,-19.613646,-43.889997,-19.625367,0,0,,,,,0,0
29471,-43.889319,-19.613646,-43.891097,-19.62513,0,0,,,,,0,0
29472,-43.889319,-19.613646,-43.880089,-19.630027,0,0,,,,,0,0
29473,-43.889319,-19.613646,-43.884944,-19.635291,0,0,,,,,0,0
29474,-43.889319,-19.613646,-43.884016,-19.641878,0,0,,,,,0,0
29475,-43.889319,-19.613646,-43.881444,-19.64237,0,0,,,,,0,0
29476,-43.889319,-19.613646,-43.879083,-19.642614,0,0,,,,,0,0
29477,-43.889319,-19.613646,-43.879921,-19.640267,0,0,,,,,0,0
29478,-43.889319,-19.613646,-43.873252,-19.640948,0,0,,,,,0,0
29479,-43.889319,-19.613646,-43.876184,-19.642382,0,0,,,,,0,0
29480,-43.889319,-19.613646,-43.86873,-19.648669,0,0,,,,,0,0
29481,-43.889319,-19.613646,-43.873966,-19.648314,0,0,,,,,0,0
29482,-43.889319,-19.613646,-43.876366,-19.648344,0,0,,,,,0,0
29483,-43.889319,-19.613646,-43.878041,-19.645779,0,0,,,,,0,0
29484,-43.889319,-19.613646,-43.880367,-19.645593,0,0,,,,,0,0
29485,-43.889319,-19.613646,-43.882307,-19.646324,0,0,,,,,0,0
29486,-43.889319,-19.613646,-43.864303,-19.65104,0,0,,,,,0,0
29487,-43.889319,-19.613646,-43.86371,-19.6557,0,0,,,,,0,0
29488,-43.889319,-19.613646,-43.870096,-19.65158,0,0,,,,,0,0
29489,-43.889319,-19.613646,-43.870192,-19.656439,0,0,,,,,0,0
29490,-43.889319,-19.613646,-43.874499,-19.658941,0,0,,,,,0,0
29491,-43.889319,-19.613646,-43.866814,-19.665944,0,0,,,,,0,0
29492,-43.889319,-19.613646,-43.879443,-19.658127,0,0,,,,,0,0
29493,-43.889319,-19.613646,-43.880927,-19.656717,0,0,,,,,0,0
29494,-43.889319,-19.613646,-43.888359,-19.658404,0,0,,,,,0,0
29495,-43.889319,-19.613646,-43.88647,-19.655111,0,0,,,,,0,0
29496,-43.889319,-19.613646,-43.886717,-19.65247,0,0,,,,,0,0
29497,-43.889319,-19.613646,-43.89113,-19.650488,0,0,,,,,0,0
29498,-43.889319,-19.613646,-43.878139,-19.66958,0,0,,,,,0,0
29499,-43.889319,-19.613646,-43.891364,-19.672946,0,0,,,,,0,0
29500,-43.889319,-19.613646,-43.883149,-19.674229,0,0,,,,,0,0
29501,-43.889319,-19.613646,-43.888391,-19.679523,0,0,,,,,0,0
29502,-43.889319,-19.613646,-43.906471,-19.652702,0,0,,,,,0,0
29503,-43.889319,-19.613646,-43.899851,-19.645832,0,0,,,,,0,0
29504,-43.889319,-19.613646,-43.90252,-19.645469,0,0,,,,,0,0
29505,-43.889319,-19.613646,-43.906929,-19.652204,0,0,,,,,0,0
29506,-43.889319,-19.613646,-43.912985,-19.656827,0,0,,,,,0,0
29507,-43.889319,-19.613646,-43.914629,-19.672628,0,0,,,,,0,0
29508,-43.889319,-19.613646,-43.917691,-19.651919,0,0,,,,,0,0
29509,-43.889319,-19.613646,-43.909459,-19.651335,0,0,,,,,0,0
29510,-43.889319,-19.613646,-43.911272,-19.638229,0,0,,,,,0,0
29511,-43.889319,-19.613646,-43.903268,-19.637818,0,0,,,,,0,0
29512,-43.889319,-19.613646,-43.905692,-19.642052,0,0,,,,,0,0
29513,-43.889319,-19.613646,-43.903487,-19.64332,0,0,,,,,0,0
29514,-43.889319,-19.613646,-43.893801,-19.630253,0,0,,,,,0,0
29515,-43.889319,-19.613646,-43.895888,-19.633426,0,0,,,,,0,0
29516,-43.889319,-19.613646,-43.909745,-19.631956,0,0,,,,,0,0
29517,-43.889319,-19.613646,-43.919088,-19.634054,0,0,,,,,0,0
29518,-43.889319,-19.613646,-43.900854,-19.627733,0,0,,,,,0,0
29519,-43.889319,-19.613646,-43.902047,-19.620749,0,0,,,,,0,0
29520,-43.889319,-19.613646,-43.909035,-19.625593,0,0,,,,,0,0
29521,-43.889319,-19.613646,-43.90726,-19.609734,0,0,,,,,0,0
29522,-43.889319,-19.613646,-43.907581,-19.607453,0,0,,,,,0,0
29523,-43.889319,-19.613646,-43.910681,-19.597121,0,0,,,,,0,0
29524,-43.889319,-19.613646,-43.908365,-19.59731,0,0,,,,,0,0
29525,-43.889319,-19.613646,-43.904545,-19.599376,0,0,,,,,0,0
29526,-43.889319,-19.613646,-43.905956,-19.602944,0,0,,,,,0,0
29527,-43.889319,-19.613646,-43.90425,-19.607577,0,0,,,,,0,0
29528,-43.889319,-19.613646,-43.8562,-19.653379,0,0,,,,,0,0
29529,-43.889319,-19.613646,-43.855257,-19.664662,0,0,,,,,0,0
29530,-43.889319,-19.613646,-43.835004,-19.613325,0,0,,,,,0,0
29531,-43.889319,-19.613646,-43.931548,-19.633201,0,0,,,,,0,0
29532,-43.889319,-19.613646,-43.902263,-19.589971,0,0,,,,,0,0
29533,-43.889319,-19.613646,-43.904758,-19.587131,0,0,,,,,0,0
29534,-43.889319,-19.613646,-43.900299,-19.568602,0,0,,,,,0,0
29535,-43.889319,-19.613646,-43.91316,-19.648971,0,0,,,,,0,0
29536,-43.889319,-19.613646,-43.906578,-19.593924,0,0,,,,,0,0
29537,-43.889319,-19.613646,-43.906902,-19.593681,4759,598,,,,,4759.46,597.8
29538,-43.889319,-19.613646,-43.905009,-19.592915,5174,624,,,,,5173.66,624.16
29539,-43.889319,-19.613646,-43.900847,-19.644364,5122,580,,,,,5121.65,579.51
29540,-43.889319,-19.613646,-43.914656,-19.65363,6626,668,,,,,6625.87,668.16
29541,-43.889319,-19.613646,-43.910848,-19.654249,6261,639,,,,,6261.34,638.82
29542,-43.889319,-19.613646,-43.897169,-19.630133,3277,432,,,,,3277.16,431.58
29543,-43.889319,-19.613646,-43.899606,-19.631696,3132,403,,,,,3132.44,403.06
29544,-43.889319,-19.613646,-43.893764,-19.670226,10403,948,,,,,10402.94,948.08
29545,-43.889319,-19.613646,-43.890554,-19.669517,10666,941,,,,,10666.08,940.67
29546,-43.889319,-19.613646,-43.939093,-19.629064,7724,790,,,,,7724.35,790.34
29547,-43.889319,-19.613646,-43.919074,-19.648968,7081,751,,,,,7080.84,751.18
29548,-43.889319,-19.613646,-43.940653,-19.655266,12807,1006,,,,,12807.25,1006.36
29549,-43.889319,-19.613646,-43.900183,-19.629116,2709,374,,,,,2708.84,373.59
29550,-43.889319,-19.613646,-43.897816,-19.628832,2707,374,,,,,2707.33,374.01
29551,-43.889319,-19.613646,-43.916045,-19.633432,5137,567,,,,,5136.75,566.97
29552,-43.889319,-19.613646,-43.916412,-19.633451,5324,561,,,,,5324.08,560.66
29553,-43.889319,-19.613646,-43.913106,-19.628393,4355,533,,,,,4354.98,533.05
29554,-43.889319,-19.613646,-43.914878,-19.629806,5262,550,,,,,5261.68,550.25
29555,-43.889319,-19.613646,-43.912023,-19.592381,5509,736,,,,,5509.49,735.89
29556,-43.889319,-19.613646,-43.911289,-19.592478,5231,698,,,,,5230.9,697.76
29557,-43.889319,-19.613646,-43.906783,-19.590823,5210,684,,,,,5210.45,684.39
29558,-43.889319,-19.613646,-43.90548,-19.589524,5327,727,,,,,5326.85,726.79
29559,-43.889319,-19.613646,-43.907086,-19.598337,4016,550,,,,,4016.15,549.76
29560,-43.889319,-19.613646,-43.906269,-19.600281,3761,492,,,,,3760.83,491.85
29561,-43.889319,-19.613646,-43.897551,-19.620988,2318,352,,,,,2318.19,351.7
29562,-43.889319,-19.613646,-43.900884,-19.618184,2744,367,,,,,2743.92,367.11
29563,-43.889319,-19.613646,-43.90096,-19.587181,5024,534,,,,,5024.18,534.31
29564,-43.889319,-19.613646,-43.901366,-19.587546,4959,515,,,,,4959.16,514.69
29565,-43.889319,-19.613646,-43.897691,-19.584611,5688,579,,,,,5687.59,579.39
29566,-43.889319,-19.613646,-43.902877,-19.588517,5145,536,,,,,5145.39,536.48
29567,-43.889319,-19.613646,-43.901586,-19.589772,5130,515,,,,,5129.93,515.22
29568,-43.889319,-19.613646,-43.889328,-19.608436,1280,307,,,,,1280.47,307.31
29569,-43.889319,-19.613646,-43.889319,-19.613646,0,0,,,,,0,0
29570,-43.889319,-19.613646,-43.889659,-19.665607,11098,1008,,,,,11097.91,1007.83
29571,-43.889319,-19.613646,-43.886188,-19.665707,8619,964,,,,,8618.7,963.57
29572,-43.889319,-19.613646,-43.887535,-19.663615,8987,1036,,,,,8987.37,1035.74
29573,-43.889319,-19.613646,-43.888583,-19.666894,11134,993,,,,,11134.25,993.22
29574,-43.889319,-19.613646,-43.888844,-19.668833,10880,962,,,,,10879.5,961.91
29575,-43.889319,-19.613646,-43.903767,-19.648578,5224,600,,,,,5224.4,600.41
29576,-43.889319,-19.613646,-43.904599,-19.649988,5353,624,,,,,5353.33,623.88
29577,-43.889319,-19.613646,-43.916107,-19.650046,7193,765,,,,,7193.22,765.32
29578,-43.889319,-19.613646,-43.916302,-19.646834,6675,727,,,,,6674.57,727.45
29579,-43.889319,-19.613646,-43.9159,-19.637532,5158,547,,,,,5158.27,546.76
29580,-43.889319,-19.613646,-43.91389,-19.637783,4941,532,,,,,4941.11,532.13
29581,-43.889319,-19.613646,-43.907854,-19.592234,4919,623,,,,,4919.05,623.31
29582,-43.889319,-19.613646,-43.910601,-19.59007,5193,642,,,,,5192.58,642.01
29583,-43.889319,-19.613646,-43.887176,-19.637988,3724,492,,,,,3724.48,492.21
29584,-43.889319,-19.613646,-43.88679,-19.640771,3982,517,,,,,3981.56,516.79
29585,-43.889319,-19.613646,-43.884394,-19.666874,8420,946,,,,,8420.03,946.34
29586,-43.889319,-19.613646,-43.884336,-19.663536,8722,1004,,,,,8722.19,1003.97
29587,-43.889319,-19.613646,-43.918654,-19.665134,0,0,,,,,0,0
29588,-43.889319,-19.613646,-43.91609,-19.655881,0,0,,,,,0,0
29589,-43.889319,-19.613646,-43.916603,-19.634788,0,0,,,,,0,0
29590,-43.889319,-19.613646,-43.913155,-19.634636,0,0,,,,,0,0
29591,-43.889319,-19.613646,-43.899963,-19.613998,0,0,,,,,0,0
29592,-43.889319,-19.613646,-43.899687,-19.606162,0,0,,,,,0,0
29593,-43.889319,-19.613646,-43.896424,-19.611028,0,0,,,,,0,0
29594,-43.889319,-19.613646,-43.896972,-19.593068,0,0,,,,,0,0
29595,-43.889319,-19.613646,-43.900061,-19.595444,0,0,,,,,0,0
29596,-43.889319,-19.613646,-43.894138,-19.598335,0,0,,,,,0,0
29597,-43.889319,-19.613646,-43.893811,-19.604682,0,0,,,,,0,0
29598,-43.889319,-19.613646,-43.897331,-19.603655,0,0,,,,,0,0
29599,-43.889319,-19.613646,-43.901021,-19.601781,0,0,,,,,0,0
29600,-43.889319,-19.613646,-43.900053,-19.599668,0,0,,,,,0,0
29601,-43.889319,-19.613646,-43.89626,-19.60104,0,0,,,,,0,0
29602,-43.889319,-19.613646,-43.93517,-19.661016,0,0,,,,,0,0
29603,-43.889319,-19.613646,-43.937106,-19.660192,0,0,,,,,0,0
29604,-43.889319,-19.613646,-43.919783,-19.621652,0,0,,,,,0,0
29605,-43.889319,-19.613646,-43.921477,-19.608382,0,0,,,,,0,0
29606,-43.889319,-19.613646,-43.909054,-19.642838,0,0,,,,,0,0
29607,-43.889319,-19.613646,-43.912199,-19.64297,0,0,,,,,0,0
